index,bearing,latitude_geo,longitude_geo,speed_over_ground,desired_operating_speed_engine,engine_speed,fuel_delivery_pressure_sensor,fuel_pressure,fuel_rate,level_engine_coolant,load,engine_oil_filter_diff_pressure_j1939,oil_pressure,position_accelerator_pedal_1,position_engine_throttle,potential_battery_power_input_1,pressure_diff_fuel_filter,pressure_engine_coolant ,pressure_engine_crankcase,pressure_engine_inlet_air,pressure_engine_intake_manifold_1,rated_speed_engine,running_hours,temperature_ambient_air,temperature_engine_air_inlet,temperature_engine_coolant,temperature_engine_fuel_1,temperature_engine_intake_manifold_1,left_manifold_exh_gas_temperature,right_manifold_exh_gas_temperature,total_average_fuel_rate_engine,total_fuel_used_engine,transmission_1_oil_pressure,transmission_oil_temperature_1,trip_fuel_engine,acceleration_x,acceleration_y,acceleration_z,operation,year,month,day,hour,minute,second
290,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.7,0,65,108.469,87.594,84.45,34824,14.4,26,34824,0.0196688,-0.11931696,-0.00172368,0,2021,6,1,0,24,54
291,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.7,0,65,108.469,87.594,84.45,34824,14.4,26,34824,0.0196688,-0.11931696,-0.00172368,0,2021,6,1,0,24,55
292,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.7,0,65,108.469,87.594,84.45,34824,14.4,26,34824,0.0196688,-0.11931696,-0.00172368,0,2021,6,1,0,24,56
293,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.7,0,65,108.469,87.594,84.45,34824,14.4,26,34824,0.01449776,-0.12295584,0.00421344,0,2021,6,1,0,25,4
294,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.454544,0,65,108.469,87.594,84.45,34824,14.545455,26,34824,0.01449776,-0.12295584,0.00421344,0,2021,6,1,0,25,8
295,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.454544,0,65,108.469,87.594,84.45,34824,14.545455,26,34824,0.01737056,-0.11165616,0.01168272,0,2021,6,1,0,25,17
296,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.454544,0,65,108.469,87.594,84.45,34824,14.545455,26,34824,0.01737056,-0.11165616,0.01168272,0,2021,6,1,0,25,24
297,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.454544,0,65,109.406,87.594,84.45,34824,14.545455,26,34824,0.01737056,-0.11165616,0.01168272,0,2021,6,1,0,25,25
298,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.454544,0,65,109.406,87.594,84.45,34824,14.545455,26,34824,0.01737056,-0.11165616,0.01168272,0,2021,6,1,0,25,26
299,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.454544,0,65,109.406,87.594,84.45,34824,14.545455,26,34824,0.01737056,-0.11165616,0.01168272,0,2021,6,1,0,25,27
300,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.454544,0,65,109.406,87.594,84.45,34824,14.545455,26,34824,0.02100944,-0.10744272,0.01264032,0,2021,6,1,0,25,29
301,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.272728,0,65,109.406,87.594,84.45,34824,11.636364,26,34824,0.02100944,-0.10744272,0.01264032,0,2021,6,1,0,25,39
302,98.6753,50.417496,7.560411,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.272728,0,65,109.406,87.594,84.45,34824,11.636364,26,34824,0.01737056,-0.13042513,0.009576,0,2021,6,1,0,25,41
303,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.272728,0,65,109.406,87.594,84.45,34824,11.636364,26,34824,0.02120096,-0.1187424,0.0028728,0,2021,6,1,0,25,54
304,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.272728,0,65,109.406,87.594,84.45,34824,11.636364,26,34824,0.02120096,-0.1187424,0.0028728,0,2021,6,1,0,25,55
305,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.272728,0,65,109.188,87.594,84.45,34824,11.636364,26,34824,0.02120096,-0.1187424,0.0028728,0,2021,6,1,0,25,56
306,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.272728,0,65,109.188,87.594,84.45,34824,11.636364,26,34824,0.02120096,-0.1187424,0.0028728,0,2021,6,1,0,25,57
307,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63.272728,0,65,109.188,87.594,84.45,34824,11.636364,26,34824,0.01756208,-0.12678625,0.00900144,0,2021,6,1,0,26,6
308,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,109.188,87.594,84.45,34824,14.4,25.9,34824,0.01756208,-0.12678625,0.00900144,0,2021,6,1,0,26,10
309,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,109.188,87.594,84.45,34824,14.4,25.9,34824,0.01564688,-0.12046608,0.00900144,0,2021,6,1,0,26,19
310,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,109.188,87.594,84.45,34824,14.4,25.9,34824,0.01564688,-0.12046608,0.00900144,0,2021,6,1,0,26,24
311,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,109.188,86.656,84.45,34824,14.4,25.9,34824,0.01564688,-0.12046608,0.00900144,0,2021,6,1,0,26,25
312,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,109.188,86.656,84.45,34824,14.4,25.9,34824,0.01564688,-0.12046608,0.00900144,0,2021,6,1,0,26,26
313,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,109.188,86.656,84.45,34824,14.4,25.9,34824,0.01564688,-0.12046608,0.00900144,0,2021,6,1,0,26,27
314,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,109.188,86.656,84.45,34824,14.4,25.9,34824,0.01545536,-0.1216152,0.00229824,0,2021,6,1,0,26,31
315,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,109.188,86.656,84.45,34824,14.545455,25.90909,34824,0.01545536,-0.1216152,0.00229824,0,2021,6,1,0,26,39
316,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,109.188,86.656,84.45,34824,14.545455,25.90909,34824,0.01737056,-0.1235304,0.01321488,0,2021,6,1,0,26,44
317,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,109.188,86.656,84.45,34824,14.545455,25.90909,34824,0.01737056,-0.1235304,0.01321488,0,2021,6,1,0,26,54
318,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,109.188,86.656,84.45,34824,14.545455,25.90909,34824,0.01737056,-0.1235304,0.01321488,0,2021,6,1,0,26,55
319,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,108.469,87.344,84.45,34824,14.545455,25.90909,34824,0.01622144,-0.1216152,0.01129968,0,2021,6,1,0,26,56
320,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,108.469,87.344,84.45,34824,14.545455,25.90909,34824,0.01622144,-0.1216152,0.01129968,0,2021,6,1,0,26,57
321,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,108.469,87.344,84.45,34824,14.545455,25.90909,34824,0.02273312,-0.12238128,0.0038304,0,2021,6,1,0,27,8
322,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,108.469,87.344,84.45,34824,14.545455,25.90909,34824,0.02273312,-0.12238128,0.0038304,0,2021,6,1,0,27,10
323,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,108.469,87.344,84.45,34824,14.545455,25.90909,34824,0.0177536,-0.1273608,0.00248976,0,2021,6,1,0,27,21
324,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,108.469,87.344,84.45,34824,14.545455,25.90909,34824,0.0177536,-0.1273608,0.00248976,0,2021,6,1,0,27,24
325,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,108.469,87.344,84.45,34824,14.545455,25.90909,34824,0.0177536,-0.1273608,0.00248976,0,2021,6,1,0,27,25
326,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,108.469,87.344,84.45,34824,14.545455,25.90909,34824,0.0177536,-0.1273608,0.00248976,0,2021,6,1,0,27,26
327,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,107.594,86.656,84.45,34824,14.545455,25.90909,34824,0.0177536,-0.1273608,0.00248976,0,2021,6,1,0,27,27
328,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,107.594,86.656,84.45,34824,14.545455,25.90909,34824,0.03001088,-0.11510352,0.00555408,0,2021,6,1,0,27,33
329,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.909092,0,65,107.594,86.656,84.45,34824,16,26,34824,0.03001088,-0.11510352,0.00555408,0,2021,6,1,0,27,41
330,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.909092,0,65,107.594,86.656,84.45,34824,16,26,34824,0.01143344,-0.11069856,-0.00363888,0,2021,6,1,0,27,46
331,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.909092,0,65,107.594,86.656,84.45,34824,16,26,34824,0.01143344,-0.11069856,-0.00363888,0,2021,6,1,0,27,55
332,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.909092,0,65,107.594,86.656,84.45,34824,16,26,34824,0.01143344,-0.11069856,-0.00363888,0,2021,6,1,0,27,56
333,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.909092,0,65,107.594,86.656,84.45,34824,16,26,34824,0.01143344,-0.11069856,-0.00363888,0,2021,6,1,0,27,57
334,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.909092,0,65,108.469,86.656,84.45,34824,16,26,34824,0.01564688,-0.10974096,-0.00555408,0,2021,6,1,0,27,58
335,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,108.469,86.656,84.45,34824,16,25.9,34824,0.01564688,-0.10974096,-0.00555408,0,2021,6,1,0,28,10
336,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,108.469,86.656,84.45,34824,16,25.9,34824,0.012008,-0.10093104,0.00593712,0,2021,6,1,0,28,11
337,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,108.469,86.656,84.45,34824,16,25.9,34824,0.0225416,-0.11740176,0.00172368,0,2021,6,1,0,28,23
338,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,108.469,86.656,84.45,34824,16,25.9,34824,0.0225416,-0.11740176,0.00172368,0,2021,6,1,0,28,25
339,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,107.594,86.656,84.45,34824,16,25.9,34824,0.0225416,-0.11740176,0.00172368,0,2021,6,1,0,28,26
340,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,107.594,86.656,84.45,34824,16,25.9,34824,0.0225416,-0.11740176,0.00172368,0,2021,6,1,0,28,27
341,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,107.594,86.656,84.45,34824,16,25.9,34824,0.0225416,-0.11740176,0.00172368,0,2021,6,1,0,28,28
342,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,107.594,86.656,84.45,34824,16,25.9,34824,0.01641296,-0.1158696,0.00536256,0,2021,6,1,0,28,36
343,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,107.594,86.656,84.45,34824,13.090909,26,34824,0.01641296,-0.1158696,0.00536256,0,2021,6,1,0,28,40
344,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,107.594,86.656,84.45,34824,13.090909,26,34824,0.01851968,-0.1177848,0.02259936,0,2021,6,1,0,28,48
345,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,107.594,86.656,84.45,34824,13.090909,26,34824,0.01851968,-0.1177848,0.02259936,0,2021,6,1,0,28,55
346,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,65,107.594,86.656,84.45,34824,13.090909,26,34824,0.01851968,-0.1177848,0.02259936,0,2021,6,1,0,28,56
347,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,107.594,85.719,84.45,34824,13.090909,26,34824,0.01851968,-0.1177848,0.02259936,0,2021,6,1,0,28,57
348,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,107.594,85.719,84.45,34824,13.090909,26,34824,0.01851968,-0.1177848,0.02259936,0,2021,6,1,0,28,58
349,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,107.594,85.719,84.45,34824,13.090909,26,34824,0.01909424,-0.11721024,0.00651168,0,2021,6,1,0,29,1
350,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,107.594,85.719,84.45,34824,13.090909,25.90909,34824,0.01909424,-0.11721024,0.00651168,0,2021,6,1,0,29,11
351,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,107.594,85.719,84.45,34824,13.090909,25.90909,34824,0.02522288,-0.11893392,0.00900144,0,2021,6,1,0,29,13
352,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,107.594,85.719,84.45,34824,13.090909,25.90909,34824,0.01507232,-0.12563711,-0.00076608,0,2021,6,1,0,29,25
353,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,107.594,85.719,84.45,34824,13.090909,25.90909,34824,0.01507232,-0.12563711,-0.00076608,0,2021,6,1,0,29,26
354,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,107.594,85.719,84.45,34824,13.090909,25.90909,34824,0.01507232,-0.12563711,-0.00076608,0,2021,6,1,0,29,27
355,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,13.090909,25.90909,34824,0.01507232,-0.12563711,-0.00076608,0,2021,6,1,0,29,28
356,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,13.090909,25.90909,34824,0.01162496,-0.12889296,0.00632016,0,2021,6,1,0,29,38
357,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,12.8,26,34824,0.01162496,-0.12889296,0.00632016,0,2021,6,1,0,29,40
358,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,12.8,26,34824,0.02847872,-0.11146464,0.01206576,0,2021,6,1,0,29,50
359,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,12.8,26,34824,0.02847872,-0.11146464,0.01206576,0,2021,6,1,0,29,55
360,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,12.8,26,34824,0.02847872,-0.11146464,0.01206576,0,2021,6,1,0,29,56
361,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,12.8,26,34824,0.02847872,-0.11146464,0.01206576,0,2021,6,1,0,29,57
362,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,12.8,26,34824,0.02847872,-0.11146464,0.01206576,0,2021,6,1,0,29,58
363,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,12.8,26,34824,0.01909424,-0.11567808,0.00172368,0,2021,6,1,0,30,3
364,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,1.8181819,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,13.090909,25.727272,34824,0.01909424,-0.11567808,0.00172368,0,2021,6,1,0,30,10
365,98.6753,50.417496,7.56041,0,650,0,0,0,0,0,0,0,0,0,0,25.65,1.8181819,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,13.090909,25.727272,34824,0.01124192,-0.11472048,0.00689472,0,2021,6,1,0,30,15
366,98.6753,50.41748,7.560375,0,650,0,0,0,0,0,0,0,0,0,0,25.65,1.8181819,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,13.090909,25.727272,34824,0.01124192,-0.11472048,0.00689472,0,2021,6,1,0,30,25
367,98.6753,50.41748,7.560375,0,650,0,0,0,0,0,0,0,0,0,0,25.65,1.8181819,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,13.090909,25.727272,34824,0.01124192,-0.11472048,0.00689472,0,2021,6,1,0,30,26
368,98.6753,50.41748,7.560375,0,650,0,0,0,0,0,0,0,0,0,0,25.65,1.8181819,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,13.090909,25.727272,34824,0.01545536,-0.105336,0.00402192,0,2021,6,1,0,30,27
369,98.6753,50.41748,7.560375,0,650,0,0,0,0,0,0,0,0,0,0,25.65,1.8181819,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,13.090909,25.727272,34824,0.01545536,-0.105336,0.00402192,0,2021,6,1,0,30,28
370,98.6753,50.41748,7.560375,0,650,0,0,0,0,0,0,0,0,0,0,25.65,1.8181819,0,0,0,0,0,412.35,0,0,63,0,64,106.688,85.719,84.45,34824,13.090909,25.727272,34824,0.02005184,-0.10514448,0.00114912,0,2021,6,1,0,30,40
371,98.6753,50.41748,7.560375,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.81818,0,64,106.688,85.719,84.45,34824,11.636364,25.90909,34824,0.02005184,-0.10514448,0.00114912,0,2021,6,1,0,30,41
372,98.6753,50.41748,7.560375,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.81818,0,64,106.688,85.719,84.45,34824,11.636364,25.90909,34824,0.021584,-0.13061664,0.01398096,0,2021,6,1,0,30,52
373,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.81818,0,64,106.688,85.719,84.45,34824,11.636364,25.90909,34824,0.021584,-0.13061664,0.01398096,0,2021,6,1,0,30,55
374,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.81818,0,64,106.688,85.719,84.45,34824,11.636364,25.90909,34824,0.021584,-0.13061664,0.01398096,0,2021,6,1,0,30,56
375,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.81818,0,64,106.688,85.719,84.45,34824,11.636364,25.90909,34824,0.021584,-0.13061664,0.01398096,0,2021,6,1,0,30,57
376,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.81818,0,64,106.688,85.719,84.45,34824,11.636364,25.90909,34824,0.021584,-0.13061664,0.01398096,0,2021,6,1,0,30,58
377,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.81818,0,64,106.688,85.719,84.45,34824,11.636364,25.90909,34824,0.01162496,-0.12487104,0.0076608,0,2021,6,1,0,31,5
378,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.9,0,64,106.688,85.719,84.45,34824,12.8,25.6,34824,0.01162496,-0.12487104,0.0076608,0,2021,6,1,0,31,11
379,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.9,0,64,106.688,85.719,84.45,34824,12.8,25.6,34824,0.01507232,-0.11510352,0.0162792,0,2021,6,1,0,31,17
380,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.9,0,64,106.688,85.719,84.45,34824,12.8,25.6,34824,0.01507232,-0.11510352,0.0162792,0,2021,6,1,0,31,25
381,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.9,0,64,106.438,84.781,84.45,34824,12.8,25.6,34824,0.01507232,-0.11510352,0.0162792,0,2021,6,1,0,31,26
382,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.9,0,64,106.438,84.781,84.45,34824,12.8,25.6,34824,0.01507232,-0.11510352,0.0162792,0,2021,6,1,0,31,27
383,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.9,0,64,106.438,84.781,84.45,34824,12.8,25.6,34824,0.01507232,-0.11510352,0.0162792,0,2021,6,1,0,31,28
384,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.9,0,64,106.438,84.781,84.45,34824,12.8,25.6,34824,0.01085888,-0.11606112,0.01493856,0,2021,6,1,0,31,30
385,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.909092,0,64,106.438,84.781,84.45,34824,14.545455,26,34824,0.01085888,-0.11606112,0.01493856,0,2021,6,1,0,31,41
386,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.909092,0,64,106.438,84.781,84.45,34824,14.545455,26,34824,0.0091352,-0.11644416,0.00689472,0,2021,6,1,0,31,42
387,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.909092,0,64,106.438,84.781,84.45,34824,14.545455,26,34824,0.02215856,-0.11337984,0.0057456,0,2021,6,1,0,31,54
388,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.909092,0,64,106.438,84.781,84.45,34824,14.545455,26,34824,0.02215856,-0.11337984,0.0057456,0,2021,6,1,0,31,55
389,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.909092,0,64,106.438,84.781,84.45,34824,14.545455,26,34824,0.02215856,-0.11337984,0.0057456,0,2021,6,1,0,31,56
390,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.909092,0,64,105.75,85.719,84.45,34824,14.545455,26,34824,0.02215856,-0.11337984,0.0057456,0,2021,6,1,0,31,57
391,98.6753,50.417465,7.560382,0,650,0,0,0,0,0,0,0,0,0,0,25.65,2,0,0,0,0,0,412.35,0,0,62.909092,0,64,105.75,85.719,84.45,34824,14.545455,26,34824,0.02215856,-0.11337984,0.0057456,0,2021,6,1,0,31,58
